Time (s),Channel 1 (V),Channel 2 (V)
-0.001023888333333333,-0.1988579506331631,-0.1519977512102309
-0.001023638333333333,-0.1995447943610001,-0.1519977512102311
-0.001023388333333333,-0.1985145287692449,-0.1523386203103701
-0.001023138333333333,-0.1992013724970816,-0.1519977512102311
-0.001022888333333333,-0.1985145287692445,-0.1523386203103703
-0.001022638333333333,-0.1995447943610005,-0.1523386203103703
-0.001022388333333333,-0.1992013724970819,-0.1519977512102309
-0.001022138333333333,-0.199201372497082,-0.1516568821100918
-0.001021888333333333,-0.1995447943610004,-0.1519977512102307
-0.001021638333333333,-0.199201372497082,-0.1516568821100918
-0.001021388333333333,-0.1995447943610005,-0.1516568821100916
-0.001021138333333333,-0.1998882162249192,-0.1523386203103703
-0.001020888333333333,-0.1998882162249192,-0.1523386203103703
-0.001020638333333333,-0.2002316380888379,-0.1526794894105096
-0.001020388333333333,-0.1998882162249192,-0.1523386203103703
-0.001020138333333333,-0.1998882162249192,-0.1523386203103703
-0.001019888333333333,-0.2005750599527563,-0.1523386203103703
-0.001019638333333333,-0.1998882162249192,-0.1523386203103703
-0.001019388333333333,-0.1992013724970819,-0.1526794894105096
-0.001019138333333333,-0.1995447943610005,-0.1523386203103703
-0.001018888333333333,-0.1992013724970819,-0.1526794894105095
-0.001018638333333333,-0.1992013724970816,-0.1523386203103701
-0.001018388333333333,-0.1985145287692448,-0.1519977512102311
-0.001018138333333333,-0.198857950633163,-0.1523386203103701
-0.001017888333333333,-0.1995447943610005,-0.1523386203103703
-0.001017638333333333,-0.1995447943610005,-0.1523386203103703
-0.001017388333333333,-0.1992013724970819,-0.1523386203103703
-0.001017138333333333,-0.199201372497082,-0.1523386203103706
-0.001016888333333333,-0.1995447943610007,-0.1530203585106487
-0.001016638333333333,-0.199888216224919,-0.1523386203103706
-0.001016388333333333,-0.1998882162249192,-0.1523386203103703
-0.001016138333333333,-0.1998882162249192,-0.1519977512102309
-0.001015888333333333,-0.1995447943610005,-0.1523386203103703
-0.001015638333333333,-0.1995447943610002,-0.1523386203103703
-0.001015388333333333,-0.1988579506331631,-0.1523386203103704
-0.001015138333333333,-0.1988579506331631,-0.1526794894105095
-0.001014888333333333,-0.1995447943610002,-0.1526794894105096
-0.001014638333333333,-0.1985145287692445,-0.1526794894105096
-0.001014388333333333,-0.1981711069053257,-0.1526794894105096
-0.001014138333333333,-0.1988579506331631,-0.1519977512102309
-0.001013888333333333,-0.1992013724970819,-0.1519977512102312
-0.001013638333333333,-0.199201372497082,-0.1526794894105096
-0.001013388333333333,-0.1995447943610004,-0.1526794894105096
-0.001013138333333333,-0.1992013724970819,-0.1523386203103703
-0.001012888333333333,-0.1992013724970819,-0.153020358510649
-0.001012638333333333,-0.2002316380888379,-0.153020358510649
-0.001012388333333333,-0.1998882162249192,-0.153020358510649
-0.001012138333333333,-0.1998882162249194,-0.1530203585106487
-0.001011888333333333,-0.2002316380888378,-0.1523386203103706
-0.001011638333333333,-0.1998882162249194,-0.1523386203103703
-0.001011388333333333,-0.1998882162249192,-0.1526794894105096
-0.001011138333333333,-0.1995447943610005,-0.153020358510649
-0.001010888333333333,-0.1995447943610005,-0.1526794894105096
-0.001010638333333333,-0.1998882162249189,-0.1523386203103706
-0.001010388333333333,-0.199201372497082,-0.153020358510649
-0.001010138333333333,-0.1995447943610004,-0.153020358510649
-0.001009888333333333,-0.1998882162249192,-0.1526794894105096
-0.001009638333333333,-0.1998882162249192,-0.1523386203103703
-0.001009388333333333,-0.1998882162249192,-0.1526794894105096
-0.001009138333333333,-0.1995447943610005,-0.1523386203103703
-0.001008888333333333,-0.199888216224919,-0.1530203585106487
-0.001008638333333333,-0.1995447943610007,-0.1523386203103706
-0.001008388333333333,-0.199201372497082,-0.1519977512102311
-0.001008138333333333,-0.1995447943610005,-0.1526794894105096
-0.001007888333333333,-0.1992013724970819,-0.1523386203103703
-0.001007638333333333,-0.1985145287692445,-0.1523386203103703
-0.001007388333333333,-0.1988579506331628,-0.1523386203103703
-0.001007138333333333,-0.198171106905326,-0.1523386203103706
-0.001006888333333333,-0.1988579506331628,-0.1530203585106487
-0.001006638333333333,-0.1995447943610005,-0.1526794894105096
-0.001006388333333333,-0.1992013724970819,-0.1526794894105096
-0.001006138333333333,-0.1998882162249192,-0.1519977512102309
-0.001005888333333333,-0.1992013724970819,-0.1523386203103703
-0.001005638333333333,-0.1995447943610004,-0.1519977512102311
-0.001005388333333333,-0.199201372497082,-0.1523386203103701
-0.001005138333333333,-0.1995447943610004,-0.1516568821100919
-0.001004888333333333,-0.1992013724970819,-0.1523386203103703
-0.001004638333333333,-0.1988579506331631,-0.1516568821100916
-0.001004388333333333,-0.1998882162249192,-0.1523386203103703
-0.001004138333333333,-0.1995447943610004,-0.153020358510649
-0.001003888333333333,-0.199201372497082,-0.1530203585106488
-0.001003638333333333,-0.1995447943610004,-0.1526794894105098
-0.001003388333333333,-0.1992013724970819,-0.1523386203103703
-0.001003138333333333,-0.1995447943610005,-0.1523386203103703
-0.001002888333333333,-0.1995447943610005,-0.1523386203103703
-0.001002638333333333,-0.1995447943610005,-0.1519977512102309
-0.001002388333333333,-0.2002316380888379,-0.1523386203103703
-0.001002138333333333,-0.2002316380888379,-0.1523386203103703
-0.001001888333333333,-0.1998882162249194,-0.1523386203103703
-0.001001638333333333,-0.1988579506331631,-0.1526794894105096
-0.001001388333333333,-0.1988579506331631,-0.1519977512102309
-0.001001138333333333,-0.1992013724970819,-0.1519977512102309
-0.001000888333333333,-0.1998882162249189,-0.1523386203103703
-0.001000638333333333,-0.1992013724970817,-0.1523386203103704
-0.001000388333333333,-0.1988579506331633,-0.1526794894105095
-0.001000138333333333,-0.1992013724970819,-0.1523386203103703
-0.0009998883333333334,0.1610481627536278,-0.07598394187915511
-0.0009996383333333333,0.2005416771042776,0.01673245335874904
-0.0009993883333333333,0.2019153645599523,0.06990803298048817
-0.0009991383333333333,0.2022587864238713,0.1012679901933171
-0.0009988883333333335,0.2029456301517081,0.1196749216008254
-0.0009986383333333334,0.2029456301517084,0.1312644710055665
-0.0009983883333333334,0.2026022082877897,0.1377409839082195
-0.0009981383333333334,0.2029456301517084,0.1414905440097524
-0.0009978883333333333,0.202258786423871,0.1438766277107279
-0.0009976383333333333,0.2022587864238712,0.145580973211425
-0.0009973883333333333,0.2026022082877897,0.1462627114117038
-0.0009971383333333334,0.2026022082877897,0.1472853187121209
-0.0009968883333333334,0.2026022082877897,0.1479670569124001
-0.0009966383333333334,0.2019153645599523,0.1479670569124001
-0.0009963883333333333,0.202258786423871,0.1479670569124001
-0.0009961383333333333,0.2019153645599523,0.1486487951126788
-0.0009958883333333333,0.2022587864238705,0.148989664212818
-0.0009956383333333335,0.2012285208321154,0.148648795112679
-0.0009953883333333334,0.2015719426960335,0.1486487951126788
-0.0009951383333333334,0.201228520832115,0.1476261878122608
-0.0009948883333333334,0.201228520832115,0.1476261878122608
-0.0009946383333333333,0.2005416771042776,0.1476261878122608
-0.0009943883333333333,0.1995114115125213,0.1479670569124
-0.0009941383333333333,0.1991679896486029,0.1476261878122611
-0.0009938883333333334,0.1995114115125213,0.1483079260125391
-0.0009936383333333334,0.19985483337644,0.1476261878122611
-0.0009933883333333334,0.2001982552403589,0.1479670569124001
-0.0009931383333333333,0.2005416771042776,0.1483079260125394
-0.0009928883333333333,0.2001982552403589,0.1476261878122608
-0.0009926383333333333,0.2005416771042776,0.1479670569124003
-0.0009923883333333332,0.2005416771042774,0.1483079260125396
-0.0009921383333333334,0.2001982552403591,0.1486487951126786
-0.0009918883333333334,0.2005416771042776,0.1486487951126788
-0.0009916383333333334,0.2001982552403589,0.1483079260125394
-0.0009913883333333333,0.1995114115125215,0.1486487951126788
-0.0009911383333333333,0.1998548333764402,0.1486487951126788
-0.0009908883333333333,0.2001982552403592,0.1489896642128183
-0.0009906383333333334,0.2008850989681959,0.1493305333129574
-0.0009903883333333334,0.2005416771042777,0.1489896642128183
-0.0009901383333333334,0.2001982552403589,0.1486487951126788
-0.0009898883333333333,0.1991679896486028,0.1479670569124001
-0.0009896383333333333,0.1998548333764402,0.1489896642128182
-0.0009893883333333333,0.2001982552403586,0.1486487951126783
-0.0009891383333333332,0.1995114115125217,0.1476261878122611
-0.0009888883333333334,0.19985483337644,0.1483079260125391
-0.0009886383333333334,0.1995114115125215,0.1483079260125394
-0.0009883883333333334,0.1998548333764402,0.1479670569124001
-0.0009881383333333333,0.1991679896486028,0.1476261878122608
-0.0009878883333333333,0.1995114115125215,0.1476261878122608
-0.0009876383333333333,0.1995114115125215,0.1479670569124001
-0.0009873883333333334,0.1995114115125215,0.1479670569124001
-0.0009871383333333334,0.1995114115125215,0.1476261878122609
-0.0009868883333333334,0.1988245677846841,0.1479670569124001
-0.0009866383333333333,0.1998548333764402,0.1476261878122608
-0.0009863883333333333,0.2001982552403589,0.1483079260125394
-0.0009861383333333333,0.1998548333764403,0.1483079260125394
-0.0009858883333333332,0.2001982552403591,0.1483079260125399
-0.0009856383333333334,0.2005416771042774,0.1493305333129571
-0.0009853883333333334,0.2001982552403589,0.1493305333129575
-0.0009851383333333334,0.2005416771042776,0.1493305333129575
-0.0009848883333333333,0.1998548333764402,0.1489896642128182
-0.0009846383333333333,0.1998548333764402,0.1489896642128182
-0.0009843883333333333,0.1995114115125217,0.1496714024130966
-0.0009841383333333334,0.19985483337644,0.1489896642128185
-0.0009838883333333334,0.1991679896486031,0.1489896642128182
-0.0009836383333333334,0.1991679896486028,0.1486487951126788
-0.0009833883333333333,0.1995114115125215,0.1486487951126788
-0.0009831383333333333,0.1998548333764402,0.1486487951126788
-0.0009828883333333333,0.1995114115125215,0.148989664212818
