3.159999986872664e-007	-1.896017e-001	-2.858567e-001	-1.918276e-001	-1.422712e-001	-2.524362e-002	5.000000e-001
3.519999984684774e-007	-1.580401e-001	-2.830365e-001	-1.898203e-001	-1.413933e-001	-2.504486e-002	5.000000e-001
5.384959252455711e-007	-1.091267e-002	-2.685957e-001	-1.795491e-001	-1.368788e-001	-2.402479e-002	5.000000e-001
7.281853606877388e-007	1.069247e-001	-2.542403e-001	-1.693523e-001	-1.323531e-001	-2.300617e-002	5.000000e-001
9.137915642871094e-007	1.938925e-001	-2.405684e-001	-1.596564e-001	-1.279998e-001	-2.203088e-002	5.000000e-001
1.165904836482873e-006	2.800766e-001	-2.225555e-001	-1.469047e-001	-1.221999e-001	-2.073818e-002	5.000000e-001
1.458429443449913e-006	3.493086e-001	-2.024022e-001	-1.326679e-001	-1.156236e-001	-1.928151e-002	5.000000e-001
1.828348244166486e-006	4.051031e-001	-1.780159e-001	-1.154853e-001	-1.075366e-001	-1.750357e-002	5.000000e-001
2.245823563641187e-006	4.420034e-001	-1.519132e-001	-9.714990e-002	-9.871102e-002	-1.558063e-002	5.000000e-001
2.768255344610136e-006	4.661899e-001	-1.212614e-001	-7.569878e-002	-8.810336e-002	-1.329425e-002	5.000000e-001
3.385566762382938e-006	4.794133e-001	-8.775417e-002	-5.235482e-002	-7.617366e-002	-1.075661e-002	5.000000e-001
4.196441301260894e-006	4.860697e-001	-4.776993e-002	-2.465295e-002	-6.143101e-002	-7.671209e-003	5.000000e-001
5.173003801260894e-006	4.885941e-001	-4.687537e-003	5.002950e-003	-4.488699e-002	-4.273578e-003	5.000000e-001
6.149566301260894e-006	4.892010e-001	3.337313e-002	3.101273e-002	-2.959163e-002	-1.197929e-003	5.000000e-001
7.126128801260894e-006	4.893134e-001	6.678873e-002	5.367373e-002	-1.550380e-002	1.572696e-003	5.000000e-001
8.102691301260893e-006	4.893343e-001	9.612616e-002	7.341712e-002	-2.528194e-003	4.068549e-003	5.000000e-001
9.079253801260894e-006	4.893381e-001	1.218831e-001	9.061854e-002	9.423013e-003	6.316880e-003	5.000000e-001
1.005581630126090e-005	4.893388e-001	1.444966e-001	1.056053e-001	2.043069e-002	8.342235e-003	5.000000e-001
1.103237880126090e-005	4.893390e-001	1.643503e-001	1.186624e-001	3.056933e-002	1.016673e-002	5.000000e-001
1.200894130126090e-005	4.893390e-001	1.817810e-001	1.300385e-001	3.990754e-002	1.181028e-002	5.000000e-001
1.298550380126090e-005	4.893390e-001	1.970843e-001	1.399499e-001	4.850851e-002	1.329084e-002	5.000000e-001
1.396206630126090e-005	4.893390e-001	2.105200e-001	1.485852e-001	5.643045e-002	1.462456e-002	5.000000e-001
1.493862880126090e-005	4.893390e-001	2.223159e-001	1.561086e-001	6.372696e-002	1.582602e-002	5.000000e-001
1.591519130126090e-005	4.893390e-001	2.326722e-001	1.626635e-001	7.044743e-002	1.690832e-002	5.000000e-001
1.689175380126090e-005	4.893390e-001	2.417646e-001	1.683744e-001	7.663733e-002	1.788328e-002	5.000000e-001
1.786831630126090e-005	4.893390e-001	2.497473e-001	1.733500e-001	8.233854e-002	1.876156e-002	5.000000e-001
1.884487880126090e-005	4.893390e-001	2.567558e-001	1.776850e-001	8.758965e-002	1.955273e-002	5.000000e-001
1.982144130126090e-005	4.893390e-001	2.629089e-001	1.814619e-001	9.242620e-002	2.026544e-002	5.000000e-001
2.079800380126090e-005	4.893390e-001	2.683111e-001	1.847525e-001	9.688091e-002	2.090747e-002	5.000000e-001
2.177456630126091e-005	4.893390e-001	2.730539e-001	1.876194e-001	1.009839e-001	2.148583e-002	5.000000e-001
2.275112880126091e-005	4.893390e-001	2.772180e-001	1.901172e-001	1.047630e-001	2.200683e-002	5.000000e-001
2.372769130126091e-005	4.893390e-001	2.808738e-001	1.922934e-001	1.082437e-001	2.247616e-002	5.000000e-001
2.470425380126091e-005	4.893390e-001	2.840835e-001	1.941895e-001	1.114497e-001	2.289894e-002	5.000000e-001
2.568081630126091e-005	4.893390e-001	2.869014e-001	1.958414e-001	1.144025e-001	2.327979e-002	5.000000e-001
2.665737880126091e-005	4.893390e-001	2.893755e-001	1.972806e-001	1.171222e-001	2.362288e-002	5.000000e-001
2.763394130126091e-005	4.893390e-001	2.915476e-001	1.985345e-001	1.196272e-001	2.393194e-002	5.000000e-001
2.861050380126091e-005	4.893390e-001	2.934546e-001	1.996270e-001	1.219345e-001	2.421035e-002	5.000000e-001
2.958706630126091e-005	4.893390e-001	2.951289e-001	2.005788e-001	1.240595e-001	2.446115e-002	5.000000e-001
3.056362880126091e-005	4.893390e-001	2.965988e-001	2.014081e-001	1.260168e-001	2.468707e-002	5.000000e-001
3.154019130126091e-005	4.893390e-001	2.978893e-001	2.021306e-001	1.278196e-001	2.489059e-002	5.000000e-001
3.251675380126091e-005	4.893390e-001	2.990223e-001	2.027601e-001	1.294801e-001	2.507393e-002	5.000000e-001
3.349331630126091e-005	4.893390e-001	3.000171e-001	2.033086e-001	1.310094e-001	2.523908e-002	5.000000e-001
3.446987880126091e-005	4.893390e-001	3.008905e-001	2.037864e-001	1.324181e-001	2.538786e-002	5.000000e-001
3.544644130126091e-005	4.893390e-001	3.016572e-001	2.042027e-001	1.337155e-001	2.552188e-002	5.000000e-001
3.642300380126092e-005	4.893390e-001	3.023304e-001	2.045654e-001	1.349104e-001	2.564261e-002	5.000000e-001
3.739956630126092e-005	4.893390e-001	3.029214e-001	2.048814e-001	1.360111e-001	2.575136e-002	5.000000e-001
3.837612880126092e-005	4.893390e-001	3.034403e-001	2.051567e-001	1.370248e-001	2.584933e-002	5.000000e-001
3.935269130126092e-005	4.893390e-001	3.038959e-001	2.053966e-001	1.379586e-001	2.593759e-002	5.000000e-001
4.032925380126092e-005	4.893390e-001	3.042959e-001	2.056056e-001	1.388186e-001	2.601709e-002	5.000000e-001
4.130581630126092e-005	4.893390e-001	3.046470e-001	2.057877e-001	1.396107e-001	2.608871e-002	5.000000e-001
4.228237880126092e-005	4.893390e-001	3.049553e-001	2.059463e-001	1.403402e-001	2.615322e-002	5.000000e-001
4.325894130126092e-005	4.893390e-001	3.052260e-001	2.060845e-001	1.410122e-001	2.621134e-002	5.000000e-001
4.423550380126092e-005	4.893390e-001	3.054636e-001	2.062049e-001	1.416311e-001	2.626369e-002	5.000000e-001
4.521206630126092e-005	4.893390e-001	3.056723e-001	2.063099e-001	1.422012e-001	2.631085e-002	5.000000e-001
4.618862880126092e-005	4.893390e-001	3.058555e-001	2.064013e-001	1.427262e-001	2.635334e-002	5.000000e-001
4.716519130126092e-005	4.893390e-001	3.060163e-001	2.064809e-001	1.432098e-001	2.639161e-002	5.000000e-001
4.814175380126093e-005	4.893390e-001	3.061575e-001	2.065503e-001	1.436553e-001	2.642608e-002	5.000000e-001
4.911831630126093e-005	4.893390e-001	3.062814e-001	2.066107e-001	1.440655e-001	2.645714e-002	5.000000e-001
5.009487880126093e-005	4.893390e-001	3.063903e-001	2.066634e-001	1.444434e-001	2.648512e-002	5.000000e-001
5.107144130126093e-005	4.893390e-001	3.064858e-001	2.067093e-001	1.447914e-001	2.651032e-002	5.000000e-001
5.204800380126093e-005	4.893390e-001	3.065697e-001	2.067493e-001	1.451120e-001	2.653302e-002	5.000000e-001
5.302456630126093e-005	4.893390e-001	3.066433e-001	2.067841e-001	1.454072e-001	2.655347e-002	5.000000e-001
5.497769130126093e-005	4.893390e-001	3.067648e-001	2.068409e-001	1.459296e-001	2.658849e-002	5.000000e-001
5.693081630126093e-005	4.893390e-001	3.068584e-001	2.068840e-001	1.463728e-001	2.661690e-002	5.000000e-001
5.888394130126094e-005	4.893390e-001	3.069305e-001	2.069167e-001	1.467488e-001	2.663997e-002	5.000000e-001
6.083706630126094e-005	4.893390e-001	3.069861e-001	2.069415e-001	1.470677e-001	2.665868e-002	5.000000e-001
6.279019130126094e-005	4.893390e-001	3.070290e-001	2.069604e-001	1.473383e-001	2.667386e-002	5.000000e-001
6.474331630126094e-005	4.893390e-001	3.070620e-001	2.069747e-001	1.475678e-001	2.668619e-002	5.000000e-001
6.669644130126094e-005	4.893390e-001	3.070875e-001	2.069856e-001	1.477626e-001	2.669619e-002	5.000000e-001
6.864956630126094e-005	4.893390e-001	3.071072e-001	2.069938e-001	1.479277e-001	2.670430e-002	5.000000e-001
7.060269130126095e-005	4.893390e-001	3.071223e-001	2.070001e-001	1.480679e-001	2.671089e-002	5.000000e-001
7.353237880126095e-005	4.893390e-001	3.071387e-001	2.070068e-001	1.482393e-001	2.671851e-002	5.000000e-001
7.646206630126095e-005	4.893390e-001	3.071499e-001	2.070112e-001	1.483732e-001	2.672409e-002	5.000000e-001
7.939175380126095e-005	4.893390e-001	3.071574e-001	2.070141e-001	1.484778e-001	2.672816e-002	5.000000e-001
8.232144130126096e-005	4.893390e-001	3.071625e-001	2.070160e-001	1.485596e-001	2.673114e-002	5.000000e-001
8.469309308697525e-005	4.893390e-001	3.071650e-001	2.070170e-001	1.486092e-001	2.673279e-002	5.000000e-001
8.706474487268954e-005	4.893390e-001	3.071672e-001	2.070177e-001	1.486527e-001	2.673421e-002	5.000000e-001
8.943639665840383e-005	4.893390e-001	3.071689e-001	2.070184e-001	1.486902e-001	2.673541e-002	5.000000e-001
9.180804844411812e-005	4.893390e-001	3.071703e-001	2.070189e-001	1.487217e-001	2.673637e-002	5.000000e-001
9.417970022983240e-005	4.893390e-001	3.071713e-001	2.070192e-001	1.487470e-001	2.673710e-002	5.000000e-001
9.655135201554668e-005	4.893390e-001	3.071718e-001	2.070194e-001	1.487664e-001	2.673760e-002	5.000000e-001
9.892300380126097e-005	4.893390e-001	3.071720e-001	2.070194e-001	1.487796e-001	2.673787e-002	5.000000e-001
1.001000000000000e-004	4.893390e-001	3.071721e-001	2.070195e-001	1.487865e-001	2.673803e-002	5.000000e-001
1.001100000000000e-004	4.875340e-001	3.070633e-001	2.069418e-001	1.487532e-001	2.673042e-002	4.000000e-001
1.001300000000000e-004	4.806165e-001	3.066420e-001	2.066413e-001	1.486240e-001	2.670096e-002	2.000000e-001
1.001600000000000e-004	4.608765e-001	3.054209e-001	2.057702e-001	1.482494e-001	2.661555e-002	-1.000000e-001
1.002000000000000e-004	4.231265e-001	3.030625e-001	2.040879e-001	1.475255e-001	2.645057e-002	-5.000000e-001
1.002360000000000e-004	3.788145e-001	3.001494e-001	2.020106e-001	1.466295e-001	2.624657e-002	-5.000000e-001
1.002720000000000e-004	3.366308e-001	2.972519e-001	1.999450e-001	1.457367e-001	2.604345e-002	-5.000000e-001
1.003080000000000e-004	2.965754e-001	2.943698e-001	1.978911e-001	1.448468e-001	2.584120e-002	-5.000000e-001
1.003440000000000e-004	2.586484e-001	2.915033e-001	1.958489e-001	1.439600e-001	2.563983e-002	-5.000000e-001
1.003800000000000e-004	2.228498e-001	2.886522e-001	1.938183e-001	1.430762e-001	2.543933e-002	-5.000000e-001
1.004160000000000e-004	1.891795e-001	2.858167e-001	1.917995e-001	1.421955e-001	2.523971e-002	-5.000000e-001
1.004520000000000e-004	1.576375e-001	2.829967e-001	1.897924e-001	1.413178e-001	2.504096e-002	-5.000000e-001
1.006384959276680e-004	1.060160e-002	2.685569e-001	1.795219e-001	1.368045e-001	2.402097e-002	-5.000000e-001
1.008281853640119e-004	-1.071625e-001	2.542025e-001	1.693258e-001	1.322799e-001	2.300242e-002	-5.000000e-001
1.010137915686727e-004	-1.940720e-001	2.405316e-001	1.596306e-001	1.279278e-001	2.202721e-002	-5.000000e-001
1.012660962550011e-004	-2.802565e-001	2.225065e-001	1.468703e-001	1.221250e-001	2.073364e-002	-5.000000e-001
1.015586911958223e-004	-3.494437e-001	2.023503e-001	1.326316e-001	1.155491e-001	1.927677e-002	-5.000000e-001
1.019288176422876e-004	-4.052081e-001	1.779532e-001	1.154415e-001	1.074598e-001	1.749803e-002	-5.000000e-001
1.023463876571279e-004	-4.420691e-001	1.518481e-001	9.710458e-002	9.863495e-002	1.557491e-002	-5.000000e-001
1.028691157038449e-004	-4.662309e-001	1.211841e-001	7.564501e-002	8.802470e-002	1.328759e-002	-5.000000e-001
1.034866526015824e-004	-4.794341e-001	8.767132e-002	5.229752e-002	7.609478e-002	1.074949e-002	-5.000000e-001
1.042980911231891e-004	-4.860793e-001	4.766887e-002	2.458337e-002	6.134731e-002	7.662600e-003	-5.000000e-001
1.052746536231891e-004	-4.885967e-001	4.597942e-003	-5.064201e-003	4.480969e-002	4.265768e-003	-5.000000e-001
1.062512161231891e-004	-4.892015e-001	-3.345180e-002	-3.106609e-002	2.952043e-002	1.190895e-003	-5.000000e-001
1.072277786231891e-004	-4.893135e-001	-6.685779e-002	-5.372022e-002	1.543823e-002	-1.579033e-003	-5.000000e-001
1.082043411231891e-004	-4.893343e-001	-9.618680e-002	-7.345763e-002	2.467792e-003	-4.074258e-003	-5.000000e-001
1.091809036231891e-004	-4.893381e-001	-1.219364e-001	-9.065383e-002	-9.478645e-003	-6.322022e-003	-5.000000e-001
1.101574661231891e-004	-4.893388e-001	-1.445434e-001	-1.056360e-001	-2.048193e-002	-8.346868e-003	-5.000000e-001
1.111340286231891e-004	-4.893390e-001	-1.643913e-001	-1.186892e-001	-3.061653e-002	-1.017090e-002	-5.000000e-001
1.121105911231891e-004	-4.893390e-001	-1.818170e-001	-1.300618e-001	-3.995101e-002	-1.181404e-002	-5.000000e-001
1.130871536231891e-004	-4.893390e-001	-1.971159e-001	-1.399702e-001	-4.854855e-002	-1.329422e-002	-5.000000e-001
1.140637161231891e-004	-4.893390e-001	-2.105477e-001	-1.486029e-001	-5.646733e-002	-1.462761e-002	-5.000000e-001
1.150402786231891e-004	-4.893390e-001	-2.223403e-001	-1.561241e-001	-6.376093e-002	-1.582876e-002	-5.000000e-001
1.160168411231891e-004	-4.893390e-001	-2.326936e-001	-1.626769e-001	-7.047872e-002	-1.691079e-002	-5.000000e-001
1.169934036231891e-004	-4.893390e-001	-2.417834e-001	-1.683861e-001	-7.666615e-002	-1.788551e-002	-5.000000e-001
1.179699661231891e-004	-4.893390e-001	-2.497638e-001	-1.733602e-001	-8.236508e-002	-1.876357e-002	-5.000000e-001
1.189465286231891e-004	-4.893390e-001	-2.567703e-001	-1.776939e-001	-8.761410e-002	-1.955454e-002	-5.000000e-001
1.199230911231891e-004	-4.893390e-001	-2.629216e-001	-1.814696e-001	-9.244871e-002	-2.026707e-002	-5.000000e-001
1.208996536231891e-004	-4.893390e-001	-2.683222e-001	-1.847592e-001	-9.690165e-002	-2.090894e-002	-5.000000e-001
1.218762161231891e-004	-4.893390e-001	-2.730637e-001	-1.876253e-001	-1.010030e-001	-2.148715e-002	-5.000000e-001
1.228527786231891e-004	-4.893390e-001	-2.772266e-001	-1.901224e-001	-1.047806e-001	-2.200802e-002	-5.000000e-001
1.238293411231891e-004	-4.893390e-001	-2.808814e-001	-1.922979e-001	-1.082599e-001	-2.247723e-002	-5.000000e-001
1.248059036231891e-004	-4.893390e-001	-2.840901e-001	-1.941933e-001	-1.114646e-001	-2.289991e-002	-5.000000e-001
1.257824661231891e-004	-4.893390e-001	-2.869073e-001	-1.958448e-001	-1.144163e-001	-2.328067e-002	-5.000000e-001
1.267590286231891e-004	-4.893390e-001	-2.893806e-001	-1.972836e-001	-1.171349e-001	-2.362366e-002	-5.000000e-001
1.277355911231891e-004	-4.893390e-001	-2.915521e-001	-1.985371e-001	-1.196389e-001	-2.393265e-002	-5.000000e-001
1.287121536231891e-004	-4.893390e-001	-2.934585e-001	-1.996293e-001	-1.219452e-001	-2.421098e-002	-5.000000e-001
1.296887161231891e-004	-4.893390e-001	-2.951323e-001	-2.005808e-001	-1.240694e-001	-2.446172e-002	-5.000000e-001
1.306652786231891e-004	-4.893390e-001	-2.966018e-001	-2.014098e-001	-1.260259e-001	-2.468759e-002	-5.000000e-001
1.316418411231891e-004	-4.893390e-001	-2.978920e-001	-2.021321e-001	-1.278280e-001	-2.489106e-002	-5.000000e-001
1.326184036231891e-004	-4.893390e-001	-2.990247e-001	-2.027614e-001	-1.294878e-001	-2.507435e-002	-5.000000e-001
1.335949661231891e-004	-4.893390e-001	-3.000192e-001	-2.033097e-001	-1.310166e-001	-2.523946e-002	-5.000000e-001
1.345715286231891e-004	-4.893390e-001	-3.008923e-001	-2.037874e-001	-1.324246e-001	-2.538820e-002	-5.000000e-001
1.355480911231891e-004	-4.893390e-001	-3.016588e-001	-2.042035e-001	-1.337215e-001	-2.552218e-002	-5.000000e-001
1.365246536231891e-004	-4.893390e-001	-3.023318e-001	-2.045661e-001	-1.349160e-001	-2.564288e-002	-5.000000e-001
1.375012161231891e-004	-4.893390e-001	-3.029227e-001	-2.048820e-001	-1.360162e-001	-2.575161e-002	-5.000000e-001
1.384777786231891e-004	-4.893390e-001	-3.034414e-001	-2.051573e-001	-1.370296e-001	-2.584956e-002	-5.000000e-001
1.394543411231891e-004	-4.893390e-001	-3.038968e-001	-2.053971e-001	-1.379629e-001	-2.593779e-002	-5.000000e-001
1.404309036231891e-004	-4.893390e-001	-3.042967e-001	-2.056060e-001	-1.388226e-001	-2.601727e-002	-5.000000e-001
1.414074661231891e-004	-4.893390e-001	-3.046477e-001	-2.057880e-001	-1.396144e-001	-2.608887e-002	-5.000000e-001
1.423840286231891e-004	-4.893390e-001	-3.049560e-001	-2.059466e-001	-1.403436e-001	-2.615337e-002	-5.000000e-001
1.433605911231891e-004	-4.893390e-001	-3.052266e-001	-2.060848e-001	-1.410153e-001	-2.621147e-002	-5.000000e-001
1.443371536231891e-004	-4.893390e-001	-3.054641e-001	-2.062052e-001	-1.416340e-001	-2.626381e-002	-5.000000e-001
1.453137161231891e-004	-4.893390e-001	-3.056727e-001	-2.063101e-001	-1.422038e-001	-2.631096e-002	-5.000000e-001
1.462902786231891e-004	-4.893390e-001	-3.058558e-001	-2.064014e-001	-1.427287e-001	-2.635343e-002	-5.000000e-001
1.472668411231891e-004	-4.893390e-001	-3.060166e-001	-2.064811e-001	-1.432121e-001	-2.639170e-002	-5.000000e-001
1.482434036231891e-004	-4.893390e-001	-3.061577e-001	-2.065504e-001	-1.436573e-001	-2.642616e-002	-5.000000e-001
1.492199661231891e-004	-4.893390e-001	-3.062817e-001	-2.066109e-001	-1.440674e-001	-2.645721e-002	-5.000000e-001
1.501965286231891e-004	-4.893390e-001	-3.063905e-001	-2.066635e-001	-1.444451e-001	-2.648518e-002	-5.000000e-001
1.511730911231891e-004	-4.893390e-001	-3.064860e-001	-2.067094e-001	-1.447930e-001	-2.651038e-002	-5.000000e-001
1.521496536231891e-004	-4.893390e-001	-3.065699e-001	-2.067493e-001	-1.451135e-001	-2.653307e-002	-5.000000e-001
1.531262161231891e-004	-4.893390e-001	-3.066435e-001	-2.067842e-001	-1.454086e-001	-2.655352e-002	-5.000000e-001
1.550793411231891e-004	-4.893390e-001	-3.067649e-001	-2.068409e-001	-1.459308e-001	-2.658853e-002	-5.000000e-001
1.570324661231891e-004	-4.893390e-001	-3.068585e-001	-2.068840e-001	-1.463738e-001	-2.661694e-002	-5.000000e-001
1.589855911231891e-004	-4.893390e-001	-3.069306e-001	-2.069167e-001	-1.467496e-001	-2.663999e-002	-5.000000e-001
1.609387161231891e-004	-4.893390e-001	-3.069862e-001	-2.069416e-001	-1.470684e-001	-2.665870e-002	-5.000000e-001
1.628918411231891e-004	-4.893390e-001	-3.070290e-001	-2.069604e-001	-1.473389e-001	-2.667388e-002	-5.000000e-001
1.648449661231891e-004	-4.893390e-001	-3.070621e-001	-2.069747e-001	-1.475683e-001	-2.668620e-002	-5.000000e-001
1.667980911231891e-004	-4.893390e-001	-3.070875e-001	-2.069856e-001	-1.477630e-001	-2.669620e-002	-5.000000e-001
1.687512161231891e-004	-4.893390e-001	-3.071072e-001	-2.069938e-001	-1.479281e-001	-2.670431e-002	-5.000000e-001
1.707043411231891e-004	-4.893390e-001	-3.071223e-001	-2.070001e-001	-1.480682e-001	-2.671089e-002	-5.000000e-001
1.736340286231891e-004	-4.893390e-001	-3.071387e-001	-2.070068e-001	-1.482395e-001	-2.671852e-002	-5.000000e-001
1.765637161231891e-004	-4.893390e-001	-3.071499e-001	-2.070112e-001	-1.483734e-001	-2.672409e-002	-5.000000e-001
1.794934036231891e-004	-4.893390e-001	-3.071574e-001	-2.070141e-001	-1.484780e-001	-2.672816e-002	-5.000000e-001
1.824230911231891e-004	-4.893390e-001	-3.071625e-001	-2.070160e-001	-1.485597e-001	-2.673114e-002	-5.000000e-001
1.848090286231891e-004	-4.893390e-001	-3.071650e-001	-2.070170e-001	-1.486095e-001	-2.673280e-002	-5.000000e-001
1.871949661231891e-004	-4.893390e-001	-3.071672e-001	-2.070178e-001	-1.486532e-001	-2.673423e-002	-5.000000e-001
1.895809036231891e-004	-4.893390e-001	-3.071689e-001	-2.070184e-001	-1.486909e-001	-2.673542e-002	-5.000000e-001
1.919668411231892e-004	-4.893390e-001	-3.071703e-001	-2.070189e-001	-1.487224e-001	-2.673639e-002	-5.000000e-001
1.943527786231891e-004	-4.893390e-001	-3.071713e-001	-2.070192e-001	-1.487478e-001	-2.673712e-002	-5.000000e-001
1.967387161231891e-004	-4.893390e-001	-3.071718e-001	-2.070194e-001	-1.487671e-001	-2.673761e-002	-5.000000e-001
1.991246536231891e-004	-4.893390e-001	-3.071720e-001	-2.070194e-001	-1.487803e-001	-2.673788e-002	-5.000000e-001
2.000000000000000e-004	-4.893390e-001	-3.071721e-001	-2.070195e-001	-1.487854e-001	-2.673800e-002	-5.000000e-001
2.000100000000000e-004	-4.875340e-001	-3.070633e-001	-2.069418e-001	-1.487521e-001	-2.673039e-002	-4.000000e-001
2.000300000000000e-004	-4.806165e-001	-3.066420e-001	-2.066413e-001	-1.486229e-001	-2.670094e-002	-2.000000e-001
2.000600000000000e-004	-4.608765e-001	-3.054209e-001	-2.057702e-001	-1.482483e-001	-2.661553e-002	1.000000e-001
2.001000000000000e-004	-4.231265e-001	-3.030625e-001	-2.040879e-001	-1.475244e-001	-2.645054e-002	5.000000e-001
2.001360000000000e-004	-3.788145e-001	-3.001494e-001	-2.020106e-001	-1.466285e-001	-2.624654e-002	5.000000e-001
2.001720000000000e-004	-3.366308e-001	-2.972518e-001	-1.999450e-001	-1.457356e-001	-2.604342e-002	5.000000e-001
2.002080000000000e-004	-2.965754e-001	-2.943698e-001	-1.978911e-001	-1.448458e-001	-2.584117e-002	5.000000e-001
2.002440000000000e-004	-2.586484e-001	-2.915032e-001	-1.958489e-001	-1.439589e-001	-2.563980e-002	5.000000e-001
2.002800000000000e-004	-2.228498e-001	-2.886522e-001	-1.938183e-001	-1.430752e-001	-2.543930e-002	5.000000e-001
2.003160000000000e-004	-1.891795e-001	-2.858167e-001	-1.917995e-001	-1.421944e-001	-2.523968e-002	5.000000e-001
2.003520000000000e-004	-1.576375e-001	-2.829967e-001	-1.897924e-001	-1.413167e-001	-2.504093e-002	5.000000e-001
2.005384959276680e-004	-1.060160e-002	-2.685569e-001	-1.795219e-001	-1.368034e-001	-2.402094e-002	5.000000e-001
2.007281853640119e-004	1.071625e-001	-2.542024e-001	-1.693258e-001	-1.322789e-001	-2.300240e-002	5.000000e-001
2.009137915686726e-004	1.940720e-001	-2.405315e-001	-1.596306e-001	-1.279268e-001	-2.202718e-002	5.000000e-001
2.011660962550011e-004	2.802565e-001	-2.225065e-001	-1.468703e-001	-1.221240e-001	-2.073362e-002	5.000000e-001
2.014586911958223e-004	3.494437e-001	-2.023502e-001	-1.326316e-001	-1.155481e-001	-1.927675e-002	5.000000e-001
2.018288176422876e-004	4.052081e-001	-1.779531e-001	-1.154415e-001	-1.074589e-001	-1.749801e-002	5.000000e-001
2.022463876571279e-004	4.420691e-001	-1.518481e-001	-9.710457e-002	-9.863405e-002	-1.557489e-002	5.000000e-001
2.027691157038449e-004	4.662309e-001	-1.211840e-001	-7.564501e-002	-8.802383e-002	-1.328757e-002	5.000000e-001
2.033866526015824e-004	4.794341e-001	-8.767131e-002	-5.229751e-002	-7.609396e-002	-1.074947e-002	5.000000e-001
2.041980911231890e-004	4.860793e-001	-4.766885e-002	-2.458336e-002	-6.134655e-002	-7.662584e-003	5.000000e-001
2.051746536231891e-004	4.885967e-001	-4.597929e-003	5.064205e-003	-4.480898e-002	-4.265754e-003	5.000000e-001
2.061512161231891e-004	4.892015e-001	3.345180e-002	3.106610e-002	-2.951977e-002	-1.190881e-003	5.000000e-001
2.071277786231891e-004	4.893135e-001	6.685780e-002	5.372023e-002	-1.543763e-002	1.579045e-003	5.000000e-001
2.081043411231891e-004	4.893343e-001	9.618681e-002	7.345763e-002	-2.467240e-003	4.074269e-003	5.000000e-001
2.090809036231891e-004	4.893381e-001	1.219364e-001	9.065383e-002	9.479154e-003	6.322032e-003	5.000000e-001
2.100574661231891e-004	4.893388e-001	1.445434e-001	1.056360e-001	2.048240e-002	8.346877e-003	5.000000e-001
2.110340286231891e-004	4.893390e-001	1.643914e-001	1.186892e-001	3.061696e-002	1.017091e-002	5.000000e-001
2.120105911231891e-004	4.893390e-001	1.818170e-001	1.300618e-001	3.995141e-002	1.181405e-002	5.000000e-001
2.129871536231891e-004	4.893390e-001	1.971159e-001	1.399702e-001	4.854891e-002	1.329423e-002	5.000000e-001
2.139637161231891e-004	4.893390e-001	2.105477e-001	1.486029e-001	5.646766e-002	1.462762e-002	5.000000e-001
2.149402786231891e-004	4.893390e-001	2.223403e-001	1.561241e-001	6.376124e-002	1.582877e-002	5.000000e-001
2.159168411231891e-004	4.893390e-001	2.326936e-001	1.626769e-001	7.047900e-002	1.691080e-002	5.000000e-001
2.168934036231891e-004	4.893390e-001	2.417834e-001	1.683861e-001	7.666641e-002	1.788552e-002	5.000000e-001
